Run	Year	Zone	class1	class2	class3	class4	class5	class6	class7	class8	class9	class10	class11	class12	class13	class14	class15	class16	VolHarvested	AreaHarvested	AreaAccessed	MeanVolPerHa	PercentOfTarget	MeanHarvestAge	KmPerM3Hauled	areaBurned
1	225	rIM	0	0	0	0	0	0	1.500000	67.000000	830.750000	5068.750000	7997.750000	8910.000000	10766.500000	8325.500000	3234.750000	894.000000	0	0	0	0	0	0	0	4674.250000
1	225	rPA	0	0	0	0	0	7.250000	427.750000	2189.250000	2877.000000	3773.500000	5609.250000	7999.000000	9440.750000	7846.000000	4383.250000	2120.750000	0	0	0	0	0	0	0	3608.750000
1	230	rSQ	0	0	0	0	0	30.000000	1653.250000	14234.000000	29875.750000	38280.500000	48799.000000	53110.250000	47791.000000	34213.750000	20069.000000	9667.750000	0	0	0	0	0	0	0	148917.500000
1	230	rIM	0	0	0	0	0	0	0.750000	45.500000	575.500000	4147.500000	7688.750000	8895.000000	10514.500000	9113.750000	3846.250000	1269.000000	0	0	0	0	0	0	0	14893.000000
1	230	rPA	0	0	0	0	0	5.500000	345.000000	2011.000000	2828.250000	3519.750000	5292.750000	7554.750000	9135.250000	8226.750000	4880.750000	2874.000000	0	0	0	0	0	0	0	19376.500000
1	235	rSQ	0	0	0	0	0	18.500000	1201.750000	11891.000000	28030.250000	35901.750000	47683.000000	52390.500000	49216.500000	35724.750000	22540.750000	13125.500000	0	0	0	0	0	0	0	112852.250000
1	235	rIM	0	0	0	0	0	0	0.500000	37.500000	437.250000	3376.500000	7324.750000	8580.250000	10269.250000	9514.000000	4600.000000	1956.500000	0	0	0	0	0	0	0	16831.500000
1	235	rPA	0	0	0	0	0	2.500000	267.250000	1812.500000	2707.500000	3283.000000	4938.500000	7094.500000	8836.500000	8292.500000	5415.250000	4023.750000	0	0	0	0	0	0	0	15281.500000
1	240	rSQ	0	0	0	0	0	5.250000	602.500000	8384.750000	25580.250000	33860.500000	45228.750000	51749.250000	51382.250000	38002.250000	25798.750000	17129.750000	0	0	0	0	0	0	0	40711.250000
1	240	rIM	0	0	0	0	0	0	0	18.000000	242.250000	2250.500000	6729.500000	8165.500000	9966.750000	9969.000000	5841.500000	2913.500000	0	0	0	0	0	0	0	397.750000
1	240	rPA	0	0	0	0	0	0.500000	116.000000	1353.250000	2630.500000	2995.000000	4534.500000	6518.750000	8550.000000	8635.000000	6360.750000	4979.500000	0	0	0	0	0	0	0	356.250000
1	245	rSQ	0	0	0	0	0	2.250000	427.000000	6820.750000	23571.750000	32447.250000	44166.750000	50921.750000	51983.000000	39361.250000	27552.000000	20470.500000	0	0	0	0	0	0	0	148627.750000
1	245	rIM	0	0	0	0	0	0	0	10.750000	156.000000	1524.000000	6158.250000	8051.250000	9418.000000	10075.750000	7051.000000	3651.500000	0	0	0	0	0	0	0	11153.000000
1	245	rPA	0	0	0	0	0	0.500000	89.750000	1167.000000	2500.500000	2882.000000	4384.500000	6292.000000	8212.750000	8649.750000	6741.500000	5753.500000	0	0	0	0	0	0	0	24306.250000
1	250	rSQ	0	0	0	0	0	1.750000	316.000000	5499.500000	21660.500000	31363.750000	42447.250000	49745.750000	52377.250000	40632.250000	28768.500000	24911.750000	0	0	0	0	0	0	0	142705.250000
1	250	rIM	0	0	0	0	0	0	0	6.250000	114.250000	1230.000000	5398.750000	7713.000000	9268.250000	10273.750000	7679.750000	4412.500000	0	0	0	0	0	0	0	18719.500000
1	250	rPA	0	0	0	0	0	0	47.500000	945.500000	2452.500000	2801.750000	4058.000000	5886.000000	7926.750000	8560.250000	7164.750000	6830.750000	0	0	0	0	0	0	0	17850.250000
1	255	rSQ	0	0	0	0	0	0.500000	124.250000	3105.500000	17573.250000	30058.500000	39933.250000	48972.500000	52539.500000	44030.250000	30745.000000	30641.750000	0	0	0	0	0	0	0	31697.750000
1	255	rIM	0	0	0	0	0	0	0	4.500000	87.000000	853.250000	4637.000000	7707.500000	8722.750000	10009.000000	8414.500000	5661.000000	0	0	0	0	0	0	0	13737.250000
1	255	rPA	0	0	0	0	0	0	15.750000	588.750000	2182.750000	2739.000000	3762.750000	5383.000000	7485.250000	8623.250000	7407.000000	8486.250000	0	0	0	0	0	0	0	3519.250000
1	260	rSQ	0	0	0	0	0	0	90.250000	2347.750000	15325.250000	29057.000000	38236.250000	47543.250000	50991.500000	45903.250000	32070.250000	36159.500000	0	0	0	0	0	0	0	126148.500000
1	260	rIM	0	0	0	0	0	0	0	3.000000	63.750000	680.000000	4074.000000	7438.750000	8421.500000	10050.500000	8300.750000	7064.250000	0	0	0	0	0	0	0	23346.000000
1	260	rPA	0	0	0	0	0	0	9.750000	479.000000	2045.250000	2658.500000	3537.750000	5172.750000	7042.500000	8311.750000	7583.000000	9833.500000	0	0	0	0	0	0	0	19357.000000
1	265	rSQ	0	0	0	0	0	0	69.000000	1911.250000	13413.250000	27634.250000	35874.500000	46049.500000	50347.500000	47209.000000	33601.000000	41615.000000	0	0	0	0	0	0	0	123145.000000
1	265	rIM	0	0	0	0	0	0	0	2.000000	51.000000	546.500000	3597.500000	7172.250000	8140.500000	9752.000000	8196.750000	8638.000000	0	0	0	0	0	0	0	21386.000000
1	265	rPA	0	0	0	0	0	0	7.250000	400.000000	1887.000000	2610.250000	3341.250000	4888.750000	6623.500000	8144.500000	7616.500000	11154.750000	0	0	0	0	0	0	0	19520.250000
1	270	rSQ	0	0	0	0	0	0	47.500000	1431.000000	11353.500000	26152.500000	33746.250000	44284.250000	48978.250000	48564.000000	36070.750000	47096.250000	0	0	0	0	0	0	0	104689.750000
1	270	rIM	0	0	0	0	0	0	0	0.250000	29.000000	318.250000	2594.000000	6755.500000	7809.750000	9654.500000	8917.250000	10018.000000	0	0	0	0	0	0	0	7615.750000
1	270	rPA	0	0	0	0	0	0	5.000000	298.250000	1702.250000	2568.000000	3092.250000	4708.250000	6231.000000	7829.000000	7751.250000	12488.500000	0	0	0	0	0	0	0	17506.000000
1	275	rSQ	0	0	0	0	0	0	22.750000	962.250000	9280.000000	24323.250000	31594.500000	42187.250000	47845.250000	49079.000000	38412.500000	54017.500000	0	0	0	0	0	0	0	74849.500000
1	275	rIM	0	0	0	0	0	0	0	0	14.500000	189.250000	1687.250000	5896.250000	7704.000000	9172.250000	9520.500000	11912.500000	0	0	0	0	0	0	0	138.750000
1	275	rPA	0	0	0	0	0	0	3.500000	221.250000	1527.000000	2442.750000	2854.500000	4355.750000	5936.250000	7453.500000	7740.250000	14139.000000	0	0	0	0	0	0	0	11191.000000
1	280	rSQ	0	0	0	0	0	0	13.750000	700.750000	7858.000000	22633.500000	29726.000000	39570.500000	46623.000000	49383.250000	40154.250000	61061.250000	0	0	0	0	0	0	0	93254.750000
1	280	rIM	0	0	0	0	0	0	0	0	6.000000	109.000000	1025.000000	4821.750000	7527.750000	8632.750000	9916.000000	14058.250000	0	0	0	0	0	0	0	28.250000
1	280	rPA	0	0	0	0	0	0	1.000000	113.250000	1227.500000	2335.000000	2673.000000	3990.250000	5586.000000	7159.500000	7777.250000	15811.000000	0	0	0	0	0	0	0	5983.500000
1	285	rSQ	0	0	0	0	0	0	7.500000	380.000000	5442.000000	19871.750000	28247.250000	36306.250000	45326.250000	49278.500000	43229.500000	69635.250000	0	0	0	0	0	0	0	21058.500000
1	285	rIM	0	0	0	0	0	0	0	0	2.250000	60.750000	605.000000	3679.000000	7232.750000	8169.250000	9881.500000	16466.000000	0	0	0	0	0	0	0	147.750000
1	285	rPA	0	0	0	0	0	0	0.250000	42.500000	832.000000	2197.500000	2546.750000	3580.250000	5166.250000	6821.500000	7805.500000	17681.250000	0	0	0	0	0	0	0	220.500000
1	290	rSQ	0	0	0	0	0	0	5.250000	226.000000	3859.750000	17249.750000	27361.750000	34765.250000	44146.750000	48212.000000	45176.500000	76721.250000	0	0	0	0	0	0	0	89116.500000
1	290	rIM	0	0	0	0	0	0	0	0	0.500000	37.250000	427.250000	3055.500000	6893.250000	7946.750000	9843.250000	17892.750000	0	0	0	0	0	0	0	17773.500000
1	290	rPA	0	0	0	0	0	0	0	32.000000	694.000000	2062.500000	2460.000000	3438.500000	4876.750000	6373.500000	7718.750000	19017.750000	0	0	0	0	0	0	0	17439.500000
1	295	rSQ	0	0	0	0	0	0	3.500000	171.750000	3138.500000	15326.750000	26114.500000	32264.750000	42651.000000	46693.000000	46536.500000	84824.000000	0	0	0	0	0	0	0	96170.000000
1	295	rIM	0	0	0	0	0	0	0	0	0	21.250000	247.000000	2070.250000	6190.000000	7717.750000	9426.000000	20424.250000	0	0	0	0	0	0	0	158.750000
1	295	rPA	0	0	0	0	0	0	0	20.000000	593.750000	1965.000000	2366.000000	3205.000000	4555.000000	6017.750000	7408.250000	20543.000000	0	0	0	0	0	0	0	15270.250000
