SuccGrp	AC	FromSpp	ToSpp	pTrans	contag	pctChange
gRS22	3	 PeBb	 BbE	0.018188	0.500000	1.041667
gRS22	3	 PeBb	 BbS	0.033344	0.500000	1.041667
gRS22	3	 PeBb	 PeBb	0.038008	0	-4.978999
gRS22	3	 PeBb	 PeE	0.027281	0.500000	1.041667
gRS22	3	 PeBb	 E	0.035000	0	0
gRS22	3	 PeBb	 EPe	0.039406	0.500000	1.041667
gRS22	3	 PeBb	 EPg	0.005000	0	0
gRS22	3	 PeBb	 EMe	0.002000	0	0
gRS22	3	 PeBb	 EC	0.003000	0	0
gRS22	3	 PeBb	 PgBb	0.008065	0.500000	0.806452
gRS22	3	 PeBb	 PgPe	0.012125	0.500000	1.041667
gRS22	3	 PeBb	 SE	0.015000	0	0
gRS22	3	 PeE	 BbPe	0.028202	0.500000	0.720165
gRS22	3	 PeE	 BbE	0.018125	0.500000	0.693731
gRS22	3	 PeE	 BbS	0.033000	0	0
gRS22	3	 PeE	 PeBb	0.040417	0.500000	1.041667
gRS22	3	 PeE	 PeE	0.024605	0	-8.869372
gRS22	3	 PeE	 E	0.035635	1	1.813472
gRS22	3	 PeE	 EPe	0.039791	1	2.029136
gRS22	3	 PeE	 EPg	0.005025	0.500000	0.502513
gRS22	3	 PeE	 EMe	0.002004	0.500000	0.200401
gRS22	3	 PeE	 EC	0.003009	0.500000	0.300903
gRS22	3	 PeE	 PgBb	0.008000	0	0
gRS22	3	 PeE	 PgPe	0.012083	0.500000	0.693731
gRS22	3	 PeE	 SE	0.015104	0.500000	0.693731
gRS22	3	 E	 BbPe	0.028000	0	0
gRS22	3	 E	 BbE	0.018326	1	1.813472
gRS22	3	 E	 BbS	0.033000	0	0
gRS22	3	 E	 PeBb	0.040000	0	0
gRS22	3	 E	 PeE	0.027490	1	1.813472
gRS22	3	 E	 E	0.033126	0	-5.354321
gRS22	3	 E	 EPe	0.039791	1	2.029136
gRS22	3	 E	 EPg	0.005025	1	0.502513
gRS22	3	 E	 EMe	0.002004	1	0.200401
gRS22	3	 E	 EC	0.003009	1	0.300903
gRS22	3	 E	 PgBb	0.008000	0	0
gRS22	3	 E	 PgPe	0.012000	0	0
gRS22	3	 E	 SE	0.015228	1	1.522843
gRS22	3	 EBb	 BbPe	0.028000	0.500000	0
gRS22	3	 EBb	 BbE	0.018000	1	0
gRS22	3	 EBb	 BbS	0.033000	0.500000	0
gRS22	3	 EBb	 PeBb	0.040000	0.500000	0
gRS22	3	 EBb	 PeE	0.027000	0.500000	0
gRS22	3	 EBb	 E	0.035000	1	0
gRS22	3	 EBb	 EPe	0.039000	0.500000	0
gRS22	3	 EBb	 EPg	0.005000	0.500000	0
gRS22	3	 EBb	 EMe	0.002000	0.500000	0
gRS22	3	 EBb	 EC	0.003000	0.500000	0
gRS22	3	 EBb	 PgBb	0.008000	0.500000	0
gRS22	3	 EBb	 PgPe	0.012000	0	0
gRS22	3	 EBb	 SE	0.015000	0.500000	0
gRS22	3	 EPe	 BbPe	0.028284	0.500000	1.014568
gRS22	3	 EPe	 BbE	0.018183	0.500000	1.014568
gRS22	3	 EPe	 BbS	0.033000	0	0
gRS22	3	 EPe	 PeBb	0.040417	0.500000	1.041667
gRS22	3	 EPe	 PeE	0.027548	1	2.029136
gRS22	3	 EPe	 E	0.035710	1	2.029136
gRS22	3	 EPe	 EPe	0.036546	0	-6.291094
gRS22	3	 EPe	 EPg	0.005025	0.500000	0.502513
gRS22	3	 EPe	 EMe	0.002004	0.500000	0.200401
gRS22	3	 EPe	 EC	0.003009	0.500000	0.300903
gRS22	3	 EPe	 PgBb	0.008000	0	0
gRS22	3	 EPe	 PgPe	0.012122	0.500000	1.014568
gRS22	3	 EPe	 SE	0.015152	0.500000	1.014568
gRS22	3	 EPg	 BbPe	0.028000	0	0
gRS22	3	 EPg	 BbE	0.018082	0.500000	0.458248
gRS22	3	 EPg	 BbS	0.033000	0	0
gRS22	3	 EPg	 PeBb	0.040000	0	0
gRS22	3	 EPg	 PeE	0.027136	0.500000	0.502513
gRS22	3	 EPg	 E	0.035176	1	0.502513
gRS22	3	 EPg	 EPe	0.039196	0.500000	0.502513
gRS22	3	 EPg	 EPg	0.004294	0	-14.119534
gRS22	3	 EPg	 EMe	0.002003	0.500000	0.125628
gRS22	3	 EPg	 EC	0.003004	0.500000	0.125628
gRS22	3	 EPg	 PgBb	0.008016	0.500000	0.201613
gRS22	3	 EPg	 PgPe	0.012036	0.500000	0.303644
gRS22	3	 EPg	 SE	0.015057	0.500000	0.380711
gRS22	3	 ES	 BbPe	0.028000	0	0
gRS22	3	 ES	 BbE	0.018000	0.500000	0
gRS22	3	 ES	 BbS	0.033000	0.500000	0
gRS22	3	 ES	 PeBb	0.040000	0	0
gRS22	3	 ES	 PeE	0.027000	0.500000	0
gRS22	3	 ES	 E	0.035000	1	0
gRS22	3	 ES	 EPe	0.039000	0.500000	0
gRS22	3	 ES	 EPg	0.005000	0.500000	0
gRS22	3	 ES	 EMe	0.002000	0.500000	0
gRS22	3	 ES	 EC	0.003000	0.500000	0
gRS22	3	 ES	 PgBb	0.008000	0	0
gRS22	3	 ES	 PgPe	0.012000	0	0
gRS22	3	 ES	 SE	0.015000	1	0
gRS22	3	 EMe	 BbPe	0.028000	0	0
gRS22	3	 EMe	 BbE	0.018036	0.500000	0.200401
gRS22	3	 EMe	 BbS	0.033000	0	0
gRS22	3	 EMe	 PeBb	0.040000	0	0
gRS22	3	 EMe	 PeE	0.027054	0.500000	0.200401
gRS22	3	 EMe	 E	0.035070	1	0.200401
gRS22	3	 EMe	 EPe	0.039078	0.500000	0.200401
gRS22	3	 EMe	 EPg	0.005006	0.500000	0.125628
gRS22	3	 EMe	 EMe	0.001723	0	-13.853763
gRS22	3	 EMe	 EC	0.003002	0.500000	0.075226
gRS22	3	 EMe	 PgBb	0.008000	0	0
gRS22	3	 EMe	 PgPe	0.012000	0	0
gRS22	3	 EMe	 SE	0.015030	0.500000	0.200401
gRS22	3	 EC	 BbPe	0.028000	0	0
gRS22	3	 EC	 BbE	0.018054	0.500000	0.300903
gRS22	3	 EC	 BbS	0.033000	0	0
gRS22	3	 EC	 PeBb	0.040000	0	0
gRS22	3	 EC	 PeE	0.027081	0.500000	0.300903
gRS22	3	 EC	 E	0.035105	1	0.300903
gRS22	3	 EC	 EPe	0.039117	0.500000	0.300903
gRS22	3	 EC	 EPg	0.005006	0.500000	0.125628
gRS22	3	 EC	 EMe	0.002002	0.500000	0.075226
gRS22	3	 EC	 EC	0.002589	0	-13.699852
gRS22	3	 EC	 PgBb	0.008000	0	0
gRS22	3	 EC	 PgPe	0.012000	0	0
gRS22	3	 EC	 SE	0.015045	0.500000	0.300903
gRS22	3	 Pg	 BbPe	0.028000	0	0
gRS22	3	 Pg	 BbE	0.018000	0	0
gRS22	3	 Pg	 BbS	0.033000	0	0
gRS22	3	 Pg	 PeBb	0.040000	0	0
gRS22	3	 Pg	 PeE	0.027000	0	0
gRS22	3	 Pg	 E	0.035000	0	0
gRS22	3	 Pg	 EPe	0.039000	0	0
gRS22	3	 Pg	 EPg	0.005000	1	0
gRS22	3	 Pg	 EMe	0.002000	0	0
gRS22	3	 Pg	 EC	0.003000	0	0
gRS22	3	 Pg	 PgBb	0.008000	1	0
gRS22	3	 Pg	 PgPe	0.012000	1	0
gRS22	3	 Pg	 SE	0.015000	0	0
gRS22	3	 PgBb	 BbPe	0.028202	0.500000	0.720165
gRS22	3	 PgBb	 BbE	0.018082	0.500000	0.458248
gRS22	3	 PgBb	 BbS	0.033266	0.500000	0.806452
gRS22	3	 PgBb	 PeBb	0.040323	0.500000	0.806452
gRS22	3	 PgBb	 PeE	0.027000	0	0
gRS22	3	 PgBb	 E	0.035000	0	0
gRS22	3	 PgBb	 EPe	0.039000	0	0
gRS22	3	 PgBb	 EPg	0.005010	0.500000	0.201613
gRS22	3	 PgBb	 EMe	0.002000	0	0
gRS22	3	 PgBb	 EC	0.003000	0	0
gRS22	3	 PgBb	 PgBb	0.007081	0	-11.491980
gRS22	3	 PgBb	 PgPe	0.012036	0.500000	0.303644
gRS22	3	 PgBb	 SE	0.015000	0	0
gRS22	3	 PgPe	 BbPe	0.028202	0.500000	0.720165
gRS22	3	 PgPe	 BbE	0.018000	0	0
gRS22	3	 PgPe	 BbS	0.033000	0	0
gRS22	3	 PgPe	 PeBb	0.040417	0.500000	1.041667
gRS22	3	 PgPe	 PeE	0.027187	0.500000	0.693731
gRS22	3	 PgPe	 E	0.035000	0	0
gRS22	3	 PgPe	 EPe	0.039396	0.500000	1.014568
gRS22	3	 PgPe	 EPg	0.005015	0.500000	0.303644
gRS22	3	 PgPe	 EMe	0.002000	0	0
gRS22	3	 PgPe	 EC	0.003000	0	0
gRS22	3	 PgPe	 PgBb	0.008024	0.500000	0.303644
gRS22	3	 PgPe	 PgPe	0.010759	0	-10.339794
gRS22	3	 PgPe	 SE	0.015000	0	0
gRS22	3	 PgE	 BbPe	0.028000	0	0
gRS22	3	 PgE	 BbE	0.018000	0.500000	0
gRS22	3	 PgE	 BbS	0.033000	0	0
gRS22	3	 PgE	 PeBb	0.040000	0	0
gRS22	3	 PgE	 PeE	0.027000	0.500000	0
gRS22	3	 PgE	 E	0.035000	1	0
gRS22	3	 PgE	 EPe	0.039000	0.500000	0
gRS22	3	 PgE	 EPg	0.005000	1	0
gRS22	3	 PgE	 EMe	0.002000	0.500000	0
gRS22	3	 PgE	 EC	0.003000	0.500000	0
gRS22	3	 PgE	 PgBb	0.008000	0.500000	0
gRS22	3	 PgE	 PgPe	0.012000	0.500000	0
gRS22	3	 PgE	 SE	0.015000	0.500000	0
gRS22	3	 S	 BbPe	0.028000	0	0
gRS22	3	 S	 BbE	0.018000	0	0
gRS22	3	 S	 BbS	0.033000	1	0
gRS22	3	 S	 PeBb	0.040000	0	0
gRS22	3	 S	 PeE	0.027000	0	0
gRS22	3	 S	 E	0.035000	0	0
gRS22	3	 S	 EPe	0.039000	0	0
gRS22	3	 S	 EPg	0.005000	0	0
gRS22	3	 S	 EMe	0.002000	0	0
gRS22	3	 S	 EC	0.003000	0	0
gRS22	3	 S	 PgBb	0.008000	0	0
gRS22	3	 S	 PgPe	0.012000	0	0
gRS22	3	 S	 SE	0.015000	1	0
gRS22	3	 SBb	 BbPe	0.028000	0.500000	0
gRS22	3	 SBb	 BbE	0.018000	0.500000	0
gRS22	3	 SBb	 BbS	0.033000	1	0
gRS22	3	 SBb	 PeBb	0.040000	0.500000	0
gRS22	3	 SBb	 PeE	0.027000	0	0
gRS22	3	 SBb	 E	0.035000	0	0
gRS22	3	 SBb	 EPe	0.039000	0	0
gRS22	3	 SBb	 EPg	0.005000	0	0
gRS22	3	 SBb	 EMe	0.002000	0	0
gRS22	3	 SBb	 EC	0.003000	0	0
gRS22	3	 SBb	 PgBb	0.008000	0.500000	0
gRS22	3	 SBb	 PgPe	0.012000	0	0
gRS22	3	 SBb	 SE	0.015000	0.500000	0
gRS22	3	 SPe	 BbPe	0.028000	0.500000	0
gRS22	3	 SPe	 BbE	0.018000	0	0
gRS22	3	 SPe	 BbS	0.033000	0.500000	0
gRS22	3	 SPe	 PeBb	0.040000	0.500000	0
gRS22	3	 SPe	 PeE	0.027000	0.500000	0
gRS22	3	 SPe	 E	0.035000	0	0
gRS22	3	 SPe	 EPe	0.039000	0.500000	0
gRS22	3	 SPe	 EPg	0.005000	0	0
gRS22	3	 SPe	 EMe	0.002000	0	0
gRS22	3	 SPe	 EC	0.003000	0	0
gRS22	3	 SPe	 PgBb	0.008000	0	0
gRS22	3	 SPe	 PgPe	0.012000	0.500000	0
gRS22	3	 SPe	 SE	0.015000	0.500000	0
gRS22	3	 SE	 BbPe	0.028000	0	0
gRS22	3	 SE	 BbE	0.018082	0.500000	0.458248
gRS22	3	 SE	 BbS	0.033282	0.500000	0.853154
gRS22	3	 SE	 PeBb	0.040000	0	0
gRS22	3	 SE	 PeE	0.027187	0.500000	0.693731
gRS22	3	 SE	 E	0.035533	1	1.522843
gRS22	3	 SE	 EPe	0.039396	0.500000	1.014568
gRS22	3	 SE	 EPg	0.005019	0.500000	0.380711
gRS22	3	 SE	 EMe	0.002004	0.500000	0.200401
gRS22	3	 SE	 EC	0.003009	0.500000	0.300903
gRS22	3	 SE	 PgBb	0.008000	0	0
gRS22	3	 SE	 PgPe	0.012000	0	0
gRS22	3	 SE	 SE	0.013488	0	-10.080533
gRS22	3	 CS	 BbPe	0.028000	0	0
gRS22	3	 CS	 BbE	0.018000	0	0
gRS22	3	 CS	 BbS	0.033000	0.500000	0
gRS22	3	 CS	 PeBb	0.040000	0	0
gRS22	3	 CS	 PeE	0.027000	0	0
gRS22	3	 CS	 E	0.035000	0	0
gRS22	3	 CS	 EPe	0.039000	0	0
gRS22	3	 CS	 EPg	0.005000	0	0
gRS22	3	 CS	 EMe	0.002000	0	0
gRS22	3	 CS	 EC	0.003000	0.500000	0
gRS22	3	 CS	 PgBb	0.008000	0	0
gRS22	3	 CS	 PgPe	0.012000	0	0
gRS22	3	 CS	 SE	0.015000	0.500000	0
gRS22	4	 PeBb	 BbPe	0.061038	1	1.729400
gRS22	4	 PeBb	 BbS	0.025160	0.500000	0.641026
gRS22	4	 PeBb	 PeBb	0.015461	0	-9.053685
gRS22	4	 PeBb	 E	0.165000	0	0
gRS22	4	 PeBb	 EPe	0.020102	0.500000	0.510204
gRS22	4	 PeBb	 EPg	0.016000	0	0
gRS22	4	 PeBb	 EMe	0.013000	0	0
gRS22	4	 PeBb	 EC	0.004000	0	0
gRS22	4	 PeBb	 PgBb	0.027187	0.500000	0.693731
gRS22	4	 PeBb	 PgPe	0.012052	0.500000	0.432350
gRS22	4	 PeBb	 SE	0.006000	0	0
gRS22	4	 E	 BbPe	0.060000	0	0
gRS22	4	 E	 BbS	0.025000	0	0
gRS22	4	 E	 PeBb	0.017000	0	0
gRS22	4	 E	 E	0.164108	0	-0.540505
gRS22	4	 E	 EPe	0.020408	1	2.040816
gRS22	4	 E	 EPg	0.016260	1	1.626016
gRS22	4	 E	 EMe	0.013171	1	1.317123
gRS22	4	 E	 EC	0.004016	1	0.401606
gRS22	4	 E	 PgBb	0.027000	0	0
gRS22	4	 E	 PgPe	0.012000	0	0
gRS22	4	 E	 SE	0.006036	1	0.603622
gRS22	4	 EBb	 BbPe	0.060000	0.500000	0
gRS22	4	 EBb	 BbS	0.025000	0.500000	0
gRS22	4	 EBb	 PeBb	0.017000	0.500000	0
gRS22	4	 EBb	 E	0.165000	1	0
gRS22	4	 EBb	 EPe	0.020000	0.500000	0
gRS22	4	 EBb	 EPg	0.016000	0.500000	0
gRS22	4	 EBb	 EMe	0.013000	0.500000	0
gRS22	4	 EBb	 EC	0.004000	0.500000	0
gRS22	4	 EBb	 PgBb	0.027000	0.500000	0
gRS22	4	 EBb	 PgPe	0.012000	0	0
gRS22	4	 EBb	 SE	0.006000	0.500000	0
gRS22	4	 EPe	 BbPe	0.060957	0.500000	1.595745
gRS22	4	 EPe	 BbS	0.025000	0	0
gRS22	4	 EPe	 PeBb	0.017087	0.500000	0.510204
gRS22	4	 EPe	 E	0.168367	1	2.040816
gRS22	4	 EPe	 EPe	0.015333	0	-23.336943
gRS22	4	 EPe	 EPg	0.016082	0.500000	0.510204
gRS22	4	 EPe	 EMe	0.013066	0.500000	0.510204
gRS22	4	 EPe	 EC	0.004016	0.500000	0.401606
gRS22	4	 EPe	 PgBb	0.027000	0	0
gRS22	4	 EPe	 PgPe	0.012061	0.500000	0.510204
gRS22	4	 EPe	 SE	0.006031	0.500000	0.510204
gRS22	4	 EPg	 BbPe	0.060000	0	0
gRS22	4	 EPg	 BbS	0.025000	0	0
gRS22	4	 EPg	 PeBb	0.017000	0	0
gRS22	4	 EPg	 E	0.167683	1	1.626016
gRS22	4	 EPg	 EPe	0.020102	0.500000	0.510204
gRS22	4	 EPg	 EPg	0.012886	0	-19.464722
gRS22	4	 EPg	 EMe	0.013053	0.500000	0.406504
gRS22	4	 EPg	 EC	0.004016	0.500000	0.401606
gRS22	4	 EPg	 PgBb	0.027187	0.500000	0.693731
gRS22	4	 EPg	 PgPe	0.012049	0.500000	0.406504
gRS22	4	 EPg	 SE	0.006024	0.500000	0.406504
gRS22	4	 ES	 BbPe	0.060000	0	0
gRS22	4	 ES	 BbS	0.025000	0.500000	0
gRS22	4	 ES	 PeBb	0.017000	0	0
gRS22	4	 ES	 E	0.165000	1	0
gRS22	4	 ES	 EPe	0.020000	0.500000	0
gRS22	4	 ES	 EPg	0.016000	0.500000	0
gRS22	4	 ES	 EMe	0.013000	0.500000	0
gRS22	4	 ES	 EC	0.004000	0.500000	0
gRS22	4	 ES	 PgBb	0.027000	0	0
gRS22	4	 ES	 PgPe	0.012000	0	0
gRS22	4	 ES	 SE	0.006000	1	0
gRS22	4	 EMe	 BbPe	0.060000	0	0
gRS22	4	 EMe	 BbS	0.025000	0	0
gRS22	4	 EMe	 PeBb	0.017000	0	0
gRS22	4	 EMe	 E	0.167173	1	1.317123
gRS22	4	 EMe	 EPe	0.020102	0.500000	0.510204
gRS22	4	 EMe	 EPg	0.016065	0.500000	0.406504
gRS22	4	 EMe	 EMe	0.010627	0	-18.255860
gRS22	4	 EMe	 EC	0.004013	0.500000	0.329281
gRS22	4	 EMe	 PgBb	0.027000	0	0
gRS22	4	 EMe	 PgPe	0.012000	0	0
gRS22	4	 EMe	 SE	0.006020	0.500000	0.329281
gRS22	4	 EC	 BbPe	0.060000	0	0
gRS22	4	 EC	 BbS	0.025000	0	0
gRS22	4	 EC	 PeBb	0.017000	0	0
gRS22	4	 EC	 E	0.165663	1	0.401606
gRS22	4	 EC	 EPe	0.020080	0.500000	0.401606
gRS22	4	 EC	 EPg	0.016064	0.500000	0.401606
gRS22	4	 EC	 EMe	0.013043	0.500000	0.329281
gRS22	4	 EC	 EC	0.003141	0	-21.477243
gRS22	4	 EC	 PgBb	0.027000	0	0
gRS22	4	 EC	 PgPe	0.012000	0	0
gRS22	4	 EC	 SE	0.006009	0.500000	0.150905
gRS22	4	 Pg	 BbPe	0.060000	0	0
gRS22	4	 Pg	 BbS	0.025000	0	0
gRS22	4	 Pg	 PeBb	0.017000	0	0
gRS22	4	 Pg	 E	0.165000	0	0
gRS22	4	 Pg	 EPe	0.020000	0	0
gRS22	4	 Pg	 EPg	0.016000	1	0
gRS22	4	 Pg	 EMe	0.013000	0	0
gRS22	4	 Pg	 EC	0.004000	0	0
gRS22	4	 Pg	 PgBb	0.027000	1	0
gRS22	4	 Pg	 PgPe	0.012000	1	0
gRS22	4	 Pg	 SE	0.006000	0	0
gRS22	4	 PgBb	 BbPe	0.060957	0.500000	1.595745
gRS22	4	 PgBb	 BbS	0.025173	0.500000	0.693731
gRS22	4	 PgBb	 PeBb	0.017118	0.500000	0.693731
gRS22	4	 PgBb	 E	0.165000	0	0
gRS22	4	 PgBb	 EPe	0.020000	0	0
gRS22	4	 PgBb	 EPg	0.016111	0.500000	0.693731
gRS22	4	 PgBb	 EMe	0.013000	0	0
gRS22	4	 PgBb	 EC	0.004000	0	0
gRS22	4	 PgBb	 PgBb	0.025557	0	-5.344660
gRS22	4	 PgBb	 PgPe	0.012083	0.500000	0.693731
gRS22	4	 PgBb	 SE	0.006000	0	0
gRS22	4	 PgPe	 BbPe	0.060729	0.500000	1.214575
gRS22	4	 PgPe	 BbS	0.025000	0	0
gRS22	4	 PgPe	 PeBb	0.017073	0.500000	0.432350
gRS22	4	 PgPe	 E	0.165000	0	0
gRS22	4	 PgPe	 EPe	0.020102	0.500000	0.510204
gRS22	4	 PgPe	 EPg	0.016065	0.500000	0.406504
gRS22	4	 PgPe	 EMe	0.013000	0	0
gRS22	4	 PgPe	 EC	0.004000	0	0
gRS22	4	 PgPe	 PgBb	0.027187	0.500000	0.693731
gRS22	4	 PgPe	 PgPe	0.010843	0	-9.638610
gRS22	4	 PgPe	 SE	0.006000	0	0
gRS22	4	 PgE	 BbPe	0.060000	0	0
gRS22	4	 PgE	 BbS	0.025000	0	0
gRS22	4	 PgE	 PeBb	0.017000	0	0
gRS22	4	 PgE	 E	0.165000	1	0
gRS22	4	 PgE	 EPe	0.020000	0.500000	0
gRS22	4	 PgE	 EPg	0.016000	1	0
gRS22	4	 PgE	 EMe	0.013000	0.500000	0
gRS22	4	 PgE	 EC	0.004000	0.500000	0
gRS22	4	 PgE	 PgBb	0.027000	0.500000	0
gRS22	4	 PgE	 PgPe	0.012000	0.500000	0
gRS22	4	 PgE	 SE	0.006000	0.500000	0
gRS22	4	 SBb	 BbPe	0.060000	0.500000	0
gRS22	4	 SBb	 BbS	0.025000	1	0
gRS22	4	 SBb	 PeBb	0.017000	0.500000	0
gRS22	4	 SBb	 E	0.165000	0	0
gRS22	4	 SBb	 EPe	0.020000	0	0
gRS22	4	 SBb	 EPg	0.016000	0	0
gRS22	4	 SBb	 EMe	0.013000	0	0
gRS22	4	 SBb	 EC	0.004000	0	0
gRS22	4	 SBb	 PgBb	0.027000	0.500000	0
gRS22	4	 SBb	 PgPe	0.012000	0	0
gRS22	4	 SBb	 SE	0.006000	0.500000	0
gRS22	4	 SPe	 BbPe	0.060000	0.500000	0
gRS22	4	 SPe	 BbS	0.025000	0.500000	0
gRS22	4	 SPe	 PeBb	0.017000	0.500000	0
gRS22	4	 SPe	 E	0.165000	0	0
gRS22	4	 SPe	 EPe	0.020000	0.500000	0
gRS22	4	 SPe	 EPg	0.016000	0	0
gRS22	4	 SPe	 EMe	0.013000	0	0
gRS22	4	 SPe	 EC	0.004000	0	0
gRS22	4	 SPe	 PgBb	0.027000	0	0
gRS22	4	 SPe	 PgPe	0.012000	0.500000	0
gRS22	4	 SPe	 SE	0.006000	0.500000	0
gRS22	4	 SE	 BbPe	0.060000	0	0
gRS22	4	 SE	 BbS	0.025151	0.500000	0.603622
gRS22	4	 SE	 PeBb	0.017000	0	0
gRS22	4	 SE	 E	0.165996	1	0.603622
gRS22	4	 SE	 EPe	0.020102	0.500000	0.510204
gRS22	4	 SE	 EPg	0.016065	0.500000	0.406504
gRS22	4	 SE	 EMe	0.013043	0.500000	0.329281
gRS22	4	 SE	 EC	0.004006	0.500000	0.150905
gRS22	4	 SE	 PgBb	0.027000	0	0
gRS22	4	 SE	 PgPe	0.012000	0	0
gRS22	4	 SE	 SE	0.004637	0	-22.713424
gRS22	4	 CS	 BbPe	0.060000	0	0
gRS22	4	 CS	 BbS	0.025000	0.500000	0
gRS22	4	 CS	 PeBb	0.017000	0	0
gRS22	4	 CS	 E	0.165000	0	0
gRS22	4	 CS	 EPe	0.020000	0	0
gRS22	4	 CS	 EPg	0.016000	0	0
gRS22	4	 CS	 EMe	0.013000	0	0
gRS22	4	 CS	 EC	0.004000	0.500000	0
gRS22	4	 CS	 PgBb	0.027000	0	0
gRS22	4	 CS	 PgPe	0.012000	0	0
gRS22	4	 CS	 SE	0.006000	0.500000	0
gRS22	5	 PeBb	 E	0.165000	0	0
gRS22	5	 PeBb	 EPe	0.002000	0.500000	0
gRS22	5	 PeBb	 SPe	0.008000	0.500000	0
gRS22	5	 PeBb	 CS	0.016000	0	0
gRS22	5	 E	 E	0.164996	0	-0.002429
gRS22	5	 E	 EPe	0.002004	1	0.200401
gRS22	5	 E	 SPe	0.008000	0	0
gRS22	5	 E	 CS	0.016000	0	0
gRS22	5	 EBb	 E	0.165000	1	0
gRS22	5	 EBb	 EPe	0.002000	0.500000	0
gRS22	5	 EBb	 SPe	0.008000	0	0
gRS22	5	 EBb	 CS	0.016000	0	0
gRS22	5	 EPe	 E	0.165331	1	0.200401
gRS22	5	 EPe	 EPe	0.001653	0	-17.334669
gRS22	5	 EPe	 SPe	0.008016	0.500000	0.200401
gRS22	5	 EPe	 CS	0.016000	0	0
gRS22	5	 EPg	 E	0.165000	1	0
gRS22	5	 EPg	 EPe	0.002000	0.500000	0
gRS22	5	 EPg	 SPe	0.008000	0	0
gRS22	5	 EPg	 CS	0.016000	0	0
gRS22	5	 ES	 E	0.165000	1	0
gRS22	5	 ES	 EPe	0.002000	0.500000	0
gRS22	5	 ES	 SPe	0.008000	0.500000	0
gRS22	5	 ES	 CS	0.016000	0.500000	0
gRS22	5	 EMe	 E	0.165000	1	0
gRS22	5	 EMe	 EPe	0.002000	0.500000	0
gRS22	5	 EMe	 SPe	0.008000	0	0
gRS22	5	 EMe	 CS	0.016000	0	0
gRS22	5	 EC	 E	0.165000	1	0
gRS22	5	 EC	 EPe	0.002000	0.500000	0
gRS22	5	 EC	 SPe	0.008000	0	0
gRS22	5	 EC	 CS	0.016000	0.500000	0
gRS22	5	 SBb	 E	0.165000	0	0
gRS22	5	 SBb	 EPe	0.002000	0	0
gRS22	5	 SBb	 SPe	0.008000	0.500000	0
gRS22	5	 SBb	 CS	0.016000	0.500000	0
gRS22	5	 SPe	 E	0.165000	0	0
gRS22	5	 SPe	 EPe	0.002004	0.500000	0.200401
gRS22	5	 SPe	 SPe	0.007931	0	-0.863108
gRS22	5	 SPe	 CS	0.016065	0.500000	0.406504
gRS22	5	 SE	 E	0.165000	1	0
gRS22	5	 SE	 EPe	0.002000	0.500000	0
gRS22	5	 SE	 SPe	0.008000	0.500000	0
gRS22	5	 SE	 CS	0.016000	0.500000	0
gRS22	5	 CS	 E	0.165000	0	0
gRS22	5	 CS	 EPe	0.002000	0	0
gRS22	5	 CS	 SPe	0.008033	0.500000	0.406504
gRS22	5	 CS	 CS	0.015967	0	-0.203252
gRS25	1	 PeBb	 BbPe	0.153751	1	8.275058
gRS25	1	 PeBb	 BbS	0.036148	0.500000	3.280543
gRS25	1	 PeBb	 PeBb	0.096502	0	-16.809001
gRS25	1	 PeBb	 PeE	0.010101	0.500000	1.010101
gRS25	1	 PeBb	 PeS	0.020408	0.500000	2.040816
gRS25	1	 PeBb	 E	0.020000	0	0
gRS25	1	 PeBb	 EBb	0.124091	0.500000	3.409091
gRS25	1	 PeBb	 EPe	0.015228	0.500000	1.522843
gRS25	1	 PeBb	 ES	0.150000	0	0
gRS25	1	 PeBb	 PgBb	0.037181	0.500000	3.280543
gRS25	1	 PeBb	 PgPe	0.024590	0.500000	2.459016
gRS25	1	 PeE	 BbPe	0.143434	0.500000	1.010101
gRS25	1	 PeE	 BbS	0.035000	0	0
gRS25	1	 PeE	 PeBb	0.117172	0.500000	1.010101
gRS25	1	 PeE	 PeE	0.004101	0	-58.991485
gRS25	1	 PeE	 PeS	0.020102	0.500000	0.510204
gRS25	1	 PeE	 E	0.020202	1	1.010101
gRS25	1	 PeE	 EBb	0.121212	0.500000	1.010101
gRS25	1	 PeE	 EPe	0.015114	1	0.761421
gRS25	1	 PeE	 ES	0.151515	0.500000	1.010101
gRS25	1	 PeE	 PgBb	0.036000	0	0
gRS25	1	 PeE	 PgPe	0.024148	0.500000	0.614754
gRS25	1	 PeS	 BbPe	0.144898	0.500000	2.040816
gRS25	1	 PeS	 BbS	0.035317	0.500000	0.906736
gRS25	1	 PeS	 PeBb	0.118367	0.500000	2.040816
gRS25	1	 PeS	 PeE	0.010051	0.500000	0.510204
gRS25	1	 PeS	 PeS	0.011081	0	-44.594901
gRS25	1	 PeS	 E	0.020000	0	0
gRS25	1	 PeS	 EBb	0.120000	0	0
gRS25	1	 PeS	 EPe	0.015077	0.500000	0.510204
gRS25	1	 PeS	 ES	0.153061	0.500000	2.040816
gRS25	1	 PeS	 PgBb	0.036000	0	0
gRS25	1	 PeS	 PgPe	0.024148	0.500000	0.614754
gRS25	1	 E	 BbPe	0.142000	0	0
gRS25	1	 E	 BbS	0.035000	0	0
gRS25	1	 E	 PeBb	0.116000	0	0
gRS25	1	 E	 PeE	0.010101	1	1.010101
gRS25	1	 E	 PeS	0.020000	0	0
gRS25	1	 E	 E	0.014236	0	-28.821377
